sqft,bedrooms,bathrooms,clean_type,clutter,fridge,oven,labor_hours,clock_hours,rate_check_hours,price,solo_label,solo_hours,solo_price
1400,1,2,deep,medium,yes,yes,3.61,1.81,8.67,165,SOLO DEEP,3.61,160
1400,1,2,deep,high,no,no,4.02,2.01,12.06,180,SOLO DEEP,4.02,180
1400,1,2,deep,high,no,yes,4.65,2.32,14.16,210,SOLO DEEP,4.65,210
1400,1,2,deep,high,yes,no,3.71,1.85,13.76,165,SOLO DEEP,3.71,165
1400,1,2,deep,high,yes,yes,4.34,2.17,15.86,195,SOLO DEEP,4.34,195
1400,1,3,standard,low,no,no,1.36,0.68,1.87,60,SOLO STANDARD,1.36,60
1400,1,3,standard,low,no,yes,1.99,0.99,3.97,90,SOLO STANDARD,1.99,90
1400,1,3,standard,low,yes,no,1.05,0.52,3.57,45,SOLO STANDARD,1.05,45
1400,1,3,standard,low,yes,yes,1.68,0.84,5.67,75,SOLO STANDARD,1.68,75
1400,1,3,standard,medium,no,no,1.65,0.83,2.42,75,SOLO STANDARD,1.65,75
1400,1,3,standard,medium,no,yes,2.28,1.14,4.52,105,SOLO STANDARD,2.28,105
1400,1,3,standard,medium,yes,no,1.34,0.67,4.12,60,SOLO STANDARD,1.34,60
1400,1,3,standard,medium,yes,yes,1.97,0.99,6.22,90,SOLO STANDARD,1.97,90
1400,1,3,standard,high,no,no,2.38,1.19,6,105,SOLO STANDARD,2.38,105
1400,1,3,standard,high,no,yes,3.01,1.5,8.1,135,SOLO STANDARD,3.01,135
1400,1,3,standard,high,yes,no,2.07,1.03,7.7,95,SOLO STANDARD,2.07,95
1400,1,3,standard,high,yes,yes,2.69,1.35,9.8,120,SOLO STANDARD,2.69,120
1400,1,3,deep,low,no,no,3.15,1.58,3.76,140,SOLO DEEP,3.15,140
1400,1,3,deep,low,no,yes,3.78,1.89,5.86,170,SOLO DEEP,3.78,170
1400,1,3,deep,low,yes,no,2.84,1.42,5.46,130,SOLO DEEP,2.84,130
1400,1,3,deep,low,yes,yes,3.47,1.73,7.56,155,SOLO DEEP,3.47,155
1400,1,3,deep,medium,no,no,3.45,1.72,4.87,155,SOLO DEEP,3.45,155
1400,1,3,deep,medium,no,yes,4.08,2.04,6.97,185,SOLO DEEP,4.08,185
1400,1,3,deep,medium,yes,no,3.14,1.57,6.57,140,SOLO DEEP,3.14,140
1400,1,3,deep,medium,yes,yes,3.77,1.88,8.67,170,SOLO DEEP,3.77,170
1400,1,3,deep,high,no,no,4.17,2.08,12.06,190,SOLO DEEP,4.17,190
1400,1,3,deep,high,no,yes,4.8,2.4,14.16,215,SOLO DEEP,4.8,215
1400,1,3,deep,high,yes,no,3.86,1.93,13.76,175,SOLO DEEP,3.86,175
1400,1,3,deep,high,yes,yes,4.49,2.24,15.86,200,SOLO DEEP,4.49,200
1400,1,4,standard,low,no,no,1.51,0.75,1.87,70,SOLO STANDARD,1.51,70
1400,1,4,standard,low,no,yes,2.14,1.07,3.97,95,SOLO STANDARD,2.14,95
1400,1,4,standard,low,yes,no,1.2,0.6,3.57,55,SOLO STANDARD,1.2,55
1400,1,4,standard,low,yes,yes,1.83,0.91,5.67,80,SOLO STANDARD,1.83,80
1400,1,4,standard,medium,no,no,1.81,0.9,2.42,80,SOLO STANDARD,1.81,80
1400,1,4,standard,medium,no,yes,2.43,1.22,4.52,110,SOLO STANDARD,2.43,110
1400,1,4,standard,medium,yes,no,1.49,0.75,4.12,65,SOLO STANDARD,1.49,65
1400,1,4,standard,medium,yes,yes,2.12,1.06,6.22,95,SOLO STANDARD,2.12,95
1400,1,4,standard,high,no,no,2.53,1.26,6,115,SOLO STANDARD,2.53,115
1400,1,4,standard,high,no,yes,3.16,1.58,8.1,140,SOLO STANDARD,3.16,140
1400,1,4,standard,high,yes,no,2.22,1.11,7.7,100,SOLO STANDARD,2.22,100
1400,1,4,standard,high,yes,yes,2.84,1.42,9.8,130,SOLO STANDARD,2.84,130
1400,1,4,deep,low,no,no,3.3,1.65,3.76,150,SOLO DEEP,3.3,150
1400,1,4,deep,low,no,yes,3.93,1.97,5.86,175,SOLO DEEP,3.93,175
1400,1,4,deep,low,yes,no,2.99,1.5,5.46,135,SOLO DEEP,2.99,135
1400,1,4,deep,low,yes,yes,3.62,1.81,7.56,165,SOLO DEEP,3.62,165
1400,1,4,deep,medium,no,no,3.6,1.8,4.87,160,SOLO DEEP,3.6,160
1400,1,4,deep,medium,no,yes,4.23,2.11,6.97,190,SOLO DEEP,4.23,190
1400,1,4,deep,medium,yes,no,3.29,1.64,6.57,150,SOLO DEEP,3.29,150
1400,1,4,deep,medium,yes,yes,3.92,1.96,8.67,175,SOLO DEEP,3.92,175
1400,1,4,deep,high,no,no,4.32,2.16,12.06,195,SOLO DEEP,4.32,195
1400,1,4,deep,high,no,yes,4.95,2.47,14.16,225,SOLO DEEP,4.95,225
1400,1,4,deep,high,yes,no,4.01,2,13.76,180,SOLO DEEP,4.01,180
1400,1,4,deep,high,yes,yes,4.64,2.32,15.86,210,SOLO DEEP,4.64,210
1400,1,5,standard,low,no,no,1.66,0.83,1.87,75,SOLO STANDARD,1.66,75
1400,1,5,standard,low,no,yes,2.29,1.14,3.97,105,SOLO STANDARD,2.29,105
1400,1,5,standard,low,yes,no,1.35,0.67,3.57,60,SOLO STANDARD,1.35,60
1400,1,5,standard,low,yes,yes,1.98,0.99,5.67,90,SOLO STANDARD,1.98,90
1400,1,5,standard,medium,no,no,1.96,0.98,2.42,90,SOLO STANDARD,1.96,90
1400,1,5,standard,medium,no,yes,2.58,1.29,4.52,115,SOLO STANDARD,2.58,115
1400,1,5,standard,medium,yes,no,1.64,0.82,4.12,75,SOLO STANDARD,1.64,75
1400,1,5,standard,medium,yes,yes,2.27,1.14,6.22,100,SOLO STANDARD,2.27,100
1400,1,5,standard,high,no,no,2.68,1.34,6,120,SOLO STANDARD,2.68,120
1400,1,5,standard,high,no,yes,3.31,1.65,8.1,150,SOLO STANDARD,3.31,150
1400,1,5,standard,high,yes,no,2.37,1.18,7.7,105,SOLO STANDARD,2.37,105
1400,1,5,standard,high,yes,yes,3,1.5,9.8,135,SOLO STANDARD,3,135
1400,1,5,deep,low,no,no,3.45,1.73,3.76,155,SOLO DEEP,3.45,155
1400,1,5,deep,low,no,yes,4.08,2.04,5.86,185,SOLO DEEP,4.08,185
1400,1,5,deep,low,yes,no,3.14,1.57,5.46,140,SOLO DEEP,3.14,140
1400,1,5,deep,low,yes,yes,3.77,1.89,7.56,170,SOLO DEEP,3.77,170
1400,1,5,deep,medium,no,no,3.75,1.87,4.87,170,SOLO DEEP,3.75,170
1400,1,5,deep,medium,no,yes,4.38,2.19,6.97,195,SOLO DEEP,4.38,195
1400,1,5,deep,medium,yes,no,3.44,1.72,6.57,155,SOLO DEEP,3.44,155
1400,1,5,deep,medium,yes,yes,4.07,2.03,8.67,185,SOLO DEEP,4.07,185
1400,1,5,deep,high,no,no,4.47,2.23,12.06,200,SOLO DEEP,4.47,200
1400,1,5,deep,high,no,yes,5.1,2.55,14.16,230,SOLO DEEP,5.1,230
1400,1,5,deep,high,yes,no,4.16,2.08,13.76,185,SOLO DEEP,4.16,185
1400,1,5,deep,high,yes,yes,4.79,2.39,15.86,215,SOLO DEEP,4.79,215
1400,2,1,standard,low,no,no,1.62,0.81,1.87,75,SOLO STANDARD,1.62,75
1400,2,1,standard,low,no,yes,2.25,1.12,3.97,100,SOLO STANDARD,2.25,100
1400,2,1,standard,low,yes,no,1.31,0.65,3.57,60,SOLO STANDARD,1.31,60
1400,2,1,standard,low,yes,yes,1.94,0.97,5.67,85,SOLO STANDARD,1.94,85
1400,2,1,standard,medium,no,no,1.92,0.96,2.42,85,SOLO STANDARD,1.92,85
1400,2,1,standard,medium,no,yes,2.54,1.27,4.52,115,SOLO STANDARD,2.54,115
1400,2,1,standard,medium,yes,no,1.6,0.8,4.12,70,SOLO STANDARD,1.6,70
1400,2,1,standard,medium,yes,yes,2.23,1.12,6.22,100,SOLO STANDARD,2.23,100
1400,2,1,standard,high,no,no,2.64,1.32,6,120,SOLO STANDARD,2.64,120
1400,2,1,standard,high,no,yes,3.27,1.63,8.1,145,SOLO STANDARD,3.27,145
1400,2,1,standard,high,yes,no,2.33,1.16,7.7,105,SOLO STANDARD,2.33,105
1400,2,1,standard,high,yes,yes,2.95,1.48,9.8,135,SOLO STANDARD,2.95,135
1400,2,1,deep,low,no,no,3.41,1.71,3.76,155,SOLO DEEP,3.41,155
1400,2,1,deep,low,no,yes,4.04,2.02,5.86,180,SOLO DEEP,4.04,180
1400,2,1,deep,low,yes,no,3.1,1.55,5.46,140,SOLO DEEP,3.1,140
1400,2,1,deep,low,yes,yes,3.73,1.86,7.56,170,SOLO DEEP,3.73,170
1400,2,1,deep,medium,no,no,3.71,1.85,4.87,165,SOLO DEEP,3.71,165
1400,2,1,deep,medium,no,yes,4.34,2.17,6.97,195,SOLO DEEP,4.34,195
1400,2,1,deep,medium,yes,no,3.4,1.7,6.57,155,SOLO DEEP,3.4,155
1400,2,1,deep,medium,yes,yes,4.03,2.01,8.67,180,SOLO DEEP,4.03,180
1400,2,1,deep,high,no,no,4.43,2.21,12.06,200,SOLO DEEP,4.43,200
1400,2,1,deep,high,no,yes,5.06,2.53,14.16,230,SOLO DEEP,5.06,230
1400,2,1,deep,high,yes,no,4.12,2.06,13.76,185,SOLO DEEP,4.12,185
1400,2,1,deep,high,yes,yes,4.75,2.37,15.86,215,SOLO DEEP,4.75,215
1400,2,2,standard,low,no,no,1.77,0.88,1.87,80,SOLO STANDARD,1.77,80
1400,2,2,standard,low,no,yes,2.4,1.2,3.97,110,SOLO STANDARD,2.4,110
1400,2,2,standard,low,yes,no,1.46,0.73,3.57,65,SOLO STANDARD,1.46,65
1400,2,2,standard,low,yes,yes,2.09,1.04,5.67,95,SOLO STANDARD,2.09,95
1400,2,2,standard,medium,no,no,2.07,1.03,2.42,95,SOLO STANDARD,2.07,95
1400,2,2,standard,medium,no,yes,2.69,1.35,4.52,120,SOLO STANDARD,2.69,120
1400,2,2,standard,medium,yes,no,1.75,0.88,4.12,80,SOLO STANDARD,1.75,80
1400,2,2,standard,medium,yes,yes,2.38,1.19,6.22,105,SOLO STANDARD,2.38,105
1400,2,2,standard,high,no,no,2.79,1.39,6,125,SOLO STANDARD,2.79,125
1400,2,2,standard,high,no,yes,3.42,1.71,8.1,155,SOLO STANDARD,3.42,155
1400,2,2,standard,high,yes,no,2.48,1.24,7.7,110,SOLO STANDARD,2.48,110
1400,2,2,standard,high,yes,yes,3.11,1.55,9.8,140,SOLO STANDARD,3.11,140
1400,2,2,deep,low,no,no,3.56,1.78,3.76,160,SOLO DEEP,3.56,160
1400,2,2,deep,low,no,yes,4.19,2.1,5.86,190,SOLO DEEP,4.19,190
1400,2,2,deep,low,yes,no,3.25,1.63,5.46,145,SOLO DEEP,3.25,145
1400,2,2,deep,low,yes,yes,3.88,1.94,7.56,175,SOLO DEEP,3.88,175
1400,2,2,deep,medium,no,no,3.86,1.93,4.87,175,SOLO DEEP,3.86,175
1400,2,2,deep,medium,no,yes,4.49,2.24,6.97,200,SOLO DEEP,4.49,200
1400,2,2,deep,medium,yes,no,3.55,1.77,6.57,160,SOLO DEEP,3.55,160
1400,2,2,deep,medium,yes,yes,4.18,2.09,8.67,190,SOLO DEEP,4.18,190
1400,2,2,deep,high,no,no,4.58,2.29,12.06,205,SOLO DEEP,4.58,205
1400,2,2,deep,high,no,yes,5.21,2.6,14.16,235,SOLO DEEP,5.21,235
1400,2,2,deep,high,yes,no,4.27,2.13,13.76,190,SOLO DEEP,4.27,190
1400,2,2,deep,high,yes,yes,4.9,2.45,15.86,220,SOLO DEEP,4.9,220
1400,2,3,standard,low,no,no,1.92,0.96,1.87,85,SOLO STANDARD,1.92,85
1400,2,3,standard,low,no,yes,2.55,1.27,3.97,115,SOLO STANDARD,2.55,115
1400,2,3,standard,low,yes,no,1.61,0.8,3.57,70,SOLO STANDARD,1.61,70
1400,2,3,standard,low,yes,yes,2.24,1.12,5.67,100,SOLO STANDARD,2.24,100
1400,2,3,standard,medium,no,no,2.22,1.11,2.42,100,SOLO STANDARD,2.22,100
1400,2,3,standard,medium,no,yes,2.84,1.42,4.52,130,SOLO STANDARD,2.84,130
1400,2,3,standard,medium,yes,no,1.9,0.95,4.12,85,SOLO STANDARD,1.9,85
1400,2,3,standard,medium,yes,yes,2.53,1.27,6.22,115,SOLO STANDARD,2.53,115
1400,2,3,standard,high,no,no,2.94,1.47,6,130,SOLO STANDARD,2.94,130
1400,2,3,standard,high,no,yes,3.57,1.78,8.1,160,SOLO STANDARD,3.57,160
1400,2,3,standard,high,yes,no,2.63,1.31,7.7,120,SOLO STANDARD,2.63,120
1400,2,3,standard,high,yes,yes,3.26,1.63,9.8,145,SOLO STANDARD,3.26,145
1400,2,3,deep,low,no,no,3.71,1.86,3.76,165,SOLO DEEP,3.71,165
1400,2,3,deep,low,no,yes,4.34,2.17,5.86,195,SOLO DEEP,4.34,195
1400,2,3,deep,low,yes,no,3.4,1.7,5.46,155,SOLO DEEP,3.4,155
1400,2,3,deep,low,yes,yes,4.03,2.02,7.56,180,SOLO DEEP,4.03,180
1400,2,3,deep,medium,no,no,4.01,2,4.87,180,SOLO DEEP,4.01,180
1400,2,3,deep,medium,no,yes,4.64,2.32,6.97,210,SOLO DEEP,4.64,210
1400,2,3,deep,medium,yes,no,3.7,1.85,6.57,165,SOLO DEEP,3.7,165
1400,2,3,deep,medium,yes,yes,4.33,2.16,8.67,195,SOLO DEEP,4.33,195
1400,2,3,deep,high,no,no,4.73,2.36,12.06,215,SOLO DEEP,4.73,215
1400,2,3,deep,high,no,yes,5.36,2.68,14.16,240,SOLO DEEP,5.36,240
1400,2,3,deep,high,yes,no,4.42,2.21,13.76,200,SOLO DEEP,4.42,200
1400,2,3,deep,high,yes,yes,5.05,2.52,15.86,225,SOLO DEEP,5.05,225
1400,2,4,standard,low,no,no,2.07,1.04,1.87,95,SOLO STANDARD,2.07,95
1400,2,4,standard,low,no,yes,2.7,1.35,3.97,120,SOLO STANDARD,2.7,120
1400,2,4,standard,low,yes,no,1.76,0.88,3.57,80,SOLO STANDARD,1.76,80
1400,2,4,standard,low,yes,yes,2.39,1.19,5.67,105,SOLO STANDARD,2.39,110
1400,2,4,standard,medium,no,no,2.37,1.18,2.42,105,SOLO STANDARD,2.37,105
1400,2,4,standard,medium,no,yes,3,1.5,4.52,135,SOLO STANDARD,3,135
1400,2,4,standard,medium,yes,no,2.06,1.03,4.12,90,SOLO STANDARD,2.06,95
1400,2,4,standard,medium,yes,yes,2.68,1.34,6.22,120,SOLO STANDARD,2.68,120
1400,2,4,standard,high,no,no,3.09,1.54,6,140,SOLO STANDARD,3.09,140
1400,2,4,standard,high,no,yes,3.72,1.86,8.1,165,SOLO STANDARD,3.72,165
1400,2,4,standard,high,yes,no,2.78,1.39,7.7,125,SOLO STANDARD,2.78,125
1400,2,4,standard,high,yes,yes,3.41,1.7,9.8,155,SOLO STANDARD,3.41,155
1400,2,4,deep,low,no,no,3.86,1.93,3.76,175,SOLO DEEP,3.86,175
1400,2,4,deep,low,no,yes,4.49,2.25,5.86,200,SOLO DEEP,4.49,200
1400,2,4,deep,low,yes,no,3.55,1.78,5.46,160,SOLO DEEP,3.55,160
1400,2,4,deep,low,yes,yes,4.18,2.09,7.56,190,SOLO DEEP,4.18,190
1400,2,4,deep,medium,no,no,4.16,2.08,4.87,185,SOLO DEEP,4.16,185
1400,2,4,deep,medium,no,yes,4.79,2.39,6.97,215,SOLO DEEP,4.79,215
1400,2,4,deep,medium,yes,no,3.85,1.92,6.57,175,SOLO DEEP,3.85,175
1400,2,4,deep,medium,yes,yes,4.48,2.24,8.67,200,SOLO DEEP,4.48,200
1400,2,4,deep,high,no,no,4.88,2.44,12.06,220,SOLO DEEP,4.88,220
1400,2,4,deep,high,no,yes,5.51,2.75,14.16,250,SOLO DEEP,5.51,250
1400,2,4,deep,high,yes,no,4.57,2.28,13.76,205,SOLO DEEP,4.57,205
1400,2,4,deep,high,yes,yes,5.2,2.6,15.86,235,SOLO DEEP,5.2,235
1400,2,5,standard,low,no,no,2.22,1.11,1.87,100,SOLO STANDARD,2.22,100
1400,2,5,standard,low,no,yes,2.85,1.42,3.97,130,SOLO STANDARD,2.85,130
1400,2,5,standard,low,yes,no,1.91,0.95,3.57,85,SOLO STANDARD,1.91,85
1400,2,5,standard,low,yes,yes,2.54,1.27,5.67,115,SOLO STANDARD,2.54,115
1400,2,5,standard,medium,no,no,2.52,1.26,2.42,115,SOLO STANDARD,2.52,115
1400,2,5,standard,medium,no,yes,3.15,1.57,4.52,140,SOLO STANDARD,3.15,140
1400,2,5,standard,medium,yes,no,2.21,1.1,4.12,100,SOLO STANDARD,2.21,100
1400,2,5,standard,medium,yes,yes,2.83,1.42,6.22,130,SOLO STANDARD,2.83,125
1400,2,5,standard,high,no,no,3.24,1.62,6,145,SOLO STANDARD,3.24,145
1400,2,5,standard,high,no,yes,3.87,1.93,8.1,175,SOLO STANDARD,3.87,175
1400,2,5,standard,high,yes,no,2.93,1.46,7.7,130,SOLO STANDARD,2.93,130
1400,2,5,standard,high,yes,yes,3.56,1.78,9.8,160,SOLO STANDARD,3.56,160
1400,2,5,deep,low,no,no,4.01,2.01,3.76,180,SOLO DEEP,4.01,180
1400,2,5,deep,low,no,yes,4.64,2.32,5.86,210,SOLO DEEP,4.64,210
1400,2,5,deep,low,yes,no,3.7,1.85,5.46,165,SOLO DEEP,3.7,165
1400,2,5,deep,low,yes,yes,4.33,2.17,7.56,195,SOLO DEEP,4.33,195
1400,2,5,deep,medium,no,no,4.31,2.15,4.87,195,SOLO DEEP,4.31,195
1400,2,5,deep,medium,no,yes,4.94,2.47,6.97,220,SOLO DEEP,4.94,220
1400,2,5,deep,medium,yes,no,4,2,6.57,180,SOLO DEEP,4,180
1400,2,5,deep,medium,yes,yes,4.63,2.31,8.67,210,SOLO DEEP,4.63,210
1400,2,5,deep,high,no,no,5.03,2.51,12.06,225,SOLO DEEP,5.03,225
1400,2,5,deep,high,no,yes,5.66,2.83,14.16,255,SOLO DEEP,5.66,255
1400,2,5,deep,high,yes,no,4.72,2.36,13.76,210,SOLO DEEP,4.72,210
1400,2,5,deep,high,yes,yes,5.35,2.67,15.86,240,SOLO DEEP,5.35,240
1400,3,1,standard,low,no,no,2.18,1.09,1.87,100,SOLO STANDARD,2.18,100
1400,3,1,standard,low,no,yes,2.81,1.4,3.97,125,SOLO STANDARD,2.81,125
1400,3,1,standard,low,yes,no,1.87,0.93,3.57,85,SOLO STANDARD,1.87,85
1400,3,1,standard,low,yes,yes,2.5,1.25,5.67,110,SOLO STANDARD,2.5,115
1400,3,1,standard,medium,no,no,2.48,1.24,2.42,110,SOLO STANDARD,2.48,110
1400,3,1,standard,medium,no,yes,3.11,1.55,4.52,140,SOLO STANDARD,3.11,140
1400,3,1,standard,medium,yes,no,2.17,1.08,4.12,95,SOLO STANDARD,2.17,100
1400,3,1,standard,medium,yes,yes,2.79,1.4,6.22,125,SOLO STANDARD,2.79,125
1400,3,1,standard,high,no,no,3.2,1.6,6,145,SOLO STANDARD,3.2,145
1400,3,1,standard,high,no,yes,3.83,1.91,8.1,170,SOLO STANDARD,3.83,170
1400,3,1,standard,high,yes,no,2.89,1.44,7.7,130,SOLO STANDARD,2.89,130
1400,3,1,standard,high,yes,yes,3.52,1.76,9.8,160,SOLO STANDARD,3.52,160
1400,3,1,deep,low,no,no,3.97,1.99,3.76,180,SOLO DEEP,3.97,180
1400,3,1,deep,low,no,yes,4.6,2.3,5.86,205,SOLO DEEP,4.6,205
1400,3,1,deep,low,yes,no,3.66,1.83,5.46,165,SOLO DEEP,3.66,165
1400,3,1,deep,low,yes,yes,4.29,2.15,7.56,195,SOLO DEEP,4.29,195
1400,3,1,deep,medium,no,no,4.27,2.13,4.87,190,SOLO DEEP,4.27,190
1400,3,1,deep,medium,no,yes,4.9,2.45,6.97,220,SOLO DEEP,4.9,220
1400,3,1,deep,medium,yes,no,3.96,1.98,6.57,180,SOLO DEEP,3.96,180
1400,3,1,deep,medium,yes,yes,4.59,2.29,8.67,205,SOLO DEEP,4.59,205
1400,3,1,deep,high,no,no,4.99,2.49,12.06,225,SOLO DEEP,4.99,225
1400,3,1,deep,high,no,yes,5.62,2.81,14.16,255,SOLO DEEP,5.62,255
1400,3,1,deep,high,yes,no,4.68,2.34,13.76,210,SOLO DEEP,4.68,210
1400,3,1,deep,high,yes,yes,5.31,2.65,15.86,240,SOLO DEEP,5.31,240
1400,3,2,standard,low,no,no,2.33,1.17,1.87,105,SOLO STANDARD,2.33,105
1400,3,2,standard,low,no,yes,2.96,1.48,3.97,135,SOLO STANDARD,2.96,135
1400,3,2,standard,low,yes,no,2.02,1.01,3.57,90,SOLO STANDARD,2.02,90
1400,3,2,standard,low,yes,yes,2.65,1.32,5.67,120,SOLO STANDARD,2.65,120
1400,3,2,standard,medium,no,no,2.63,1.31,2.42,120,SOLO STANDARD,2.63,120
1400,3,2,standard,medium,no,yes,3.26,1.63,4.52,145,SOLO STANDARD,3.26,145
1400,3,2,standard,medium,yes,no,2.32,1.16,4.12,105,SOLO STANDARD,2.32,105
1400,3,2,standard,medium,yes,yes,2.94,1.47,6.22,130,SOLO STANDARD,2.94,130
1400,3,2,standard,high,no,no,3.35,1.67,6,150,SOLO STANDARD,3.35,150
1400,3,2,standard,high,no,yes,3.98,1.99,8.1,180,SOLO STANDARD,3.98,180
1400,3,2,standard,high,yes,no,3.04,1.52,7.7,135,SOLO STANDARD,3.04,135
1400,3,2,standard,high,yes,yes,3.67,1.83,9.8,165,SOLO STANDARD,3.67,165
1400,3,2,deep,low,no,no,4.12,2.06,3.76,185,SOLO DEEP,4.12,185
1400,3,2,deep,low,no,yes,4.75,2.38,5.86,215,SOLO DEEP,4.75,215
1400,3,2,deep,low,yes,no,3.81,1.91,5.46,170,SOLO DEEP,3.81,170
1400,3,2,deep,low,yes,yes,4.44,2.22,7.56,200,SOLO DEEP,4.44,200
1400,3,2,deep,medium,no,no,4.42,2.21,4.87,200,SOLO DEEP,4.42,200
1400,3,2,deep,medium,no,yes,5.05,2.52,6.97,225,SOLO DEEP,5.05,225
1400,3,2,deep,medium,yes,no,4.11,2.05,6.57,185,SOLO DEEP,4.11,185
1400,3,2,deep,medium,yes,yes,4.74,2.37,8.67,215,SOLO DEEP,4.74,215
1400,3,2,deep,high,no,no,5.14,2.57,12.06,230,SOLO DEEP,5.14,230
1400,3,2,deep,high,no,yes,5.77,2.88,14.16,260,SOLO DEEP,5.77,260
1400,3,2,deep,high,yes,no,4.83,2.41,13.76,215,SOLO DEEP,4.83,215
1400,3,2,deep,high,yes,yes,5.46,2.73,15.86,245,SOLO DEEP,5.46,245
1400,3,3,standard,low,no,no,2.48,1.24,1.87,110,SOLO STANDARD,2.48,110
1400,3,3,standard,low,no,yes,3.11,1.55,3.97,140,SOLO STANDARD,3.11,140
1400,3,3,standard,low,yes,no,2.17,1.08,3.57,100,SOLO STANDARD,2.17,100
1400,3,3,standard,low,yes,yes,2.8,1.4,5.67,125,SOLO STANDARD,2.8,125
1400,3,3,standard,medium,no,no,2.78,1.39,2.42,125,SOLO STANDARD,2.78,125
1400,3,3,standard,medium,no,yes,3.41,1.7,4.52,155,SOLO STANDARD,3.41,155
1400,3,3,standard,medium,yes,no,2.47,1.23,4.12,110,SOLO STANDARD,2.47,110
1400,3,3,standard,medium,yes,yes,3.09,1.55,6.22,140,SOLO STANDARD,3.09,140
1400,3,3,standard,high,no,no,3.5,1.75,6,155,SOLO STANDARD,3.5,160
1400,3,3,standard,high,no,yes,4.13,2.06,8.1,185,SOLO STANDARD,4.13,185
1400,3,3,standard,high,yes,no,3.19,1.59,7.7,145,SOLO STANDARD,3.19,145
1400,3,3,standard,high,yes,yes,3.82,1.91,9.8,170,SOLO STANDARD,3.82,170
1400,3,3,deep,low,no,no,4.27,2.14,3.76,190,SOLO DEEP,4.27,190
1400,3,3,deep,low,no,yes,4.9,2.45,5.86,220,SOLO DEEP,4.9,220
1400,3,3,deep,low,yes,no,3.96,1.98,5.46,180,SOLO DEEP,3.96,180
1400,3,3,deep,low,yes,yes,4.59,2.3,7.56,205,SOLO DEEP,4.59,205
1400,3,3,deep,medium,no,no,4.57,2.28,4.87,205,SOLO DEEP,4.57,205
1400,3,3,deep,medium,no,yes,5.2,2.6,6.97,235,SOLO DEEP,5.2,235
1400,3,3,deep,medium,yes,no,4.26,2.13,6.57,190,SOLO DEEP,4.26,190
1400,3,3,deep,medium,yes,yes,4.89,2.44,8.67,220,SOLO DEEP,4.89,220
1400,3,3,deep,high,no,no,5.29,2.65,12.06,240,SOLO DEEP,5.29,240
1400,3,3,deep,high,no,yes,5.92,2.96,14.16,265,SOLO DEEP,5.92,265
1400,3,3,deep,high,yes,no,4.98,2.49,13.76,225,SOLO DEEP,4.98,225
1400,3,3,deep,high,yes,yes,5.61,2.8,15.86,250,SOLO DEEP,5.61,250
1400,3,4,standard,low,no,no,2.63,1.32,1.87,120,SOLO STANDARD,2.63,120
1400,3,4,standard,low,no,yes,3.26,1.63,3.97,145,SOLO STANDARD,3.26,145
1400,3,4,standard,low,yes,no,2.32,1.16,3.57,105,SOLO STANDARD,2.32,105
1400,3,4,standard,low,yes,yes,2.95,1.47,5.67,135,SOLO STANDARD,2.95,135
1400,3,4,standard,medium,no,no,2.93,1.46,2.42,130,SOLO STANDARD,2.93,130
1400,3,4,standard,medium,no,yes,3.56,1.78,4.52,160,SOLO STANDARD,3.56,160
1400,3,4,standard,medium,yes,no,2.62,1.31,4.12,120,SOLO STANDARD,2.62,120
1400,3,4,standard,medium,yes,yes,3.24,1.62,6.22,145,SOLO STANDARD,3.24,145
1400,3,4,standard,high,no,no,3.65,1.82,6,165,SOLO STANDARD,3.65,165
1400,3,4,standard,high,no,yes,4.28,2.14,8.1,190,SOLO STANDARD,4.28,195
1400,3,4,standard,high,yes,no,3.34,1.67,7.7,150,SOLO STANDARD,3.34,150
1400,3,4,standard,high,yes,yes,3.97,1.98,9.8,180,SOLO STANDARD,3.97,180
1400,3,4,deep,low,no,no,4.42,2.21,3.76,200,SOLO DEEP,4.42,200
1400,3,4,deep,low,no,yes,5.05,2.53,5.86,225,SOLO DEEP,5.05,225
1400,3,4,deep,low,yes,no,4.11,2.06,5.46,185,SOLO DEEP,4.11,185
1400,3,4,deep,low,yes,yes,4.74,2.37,7.56,215,SOLO DEEP,4.74,215
1400,3,4,deep,medium,no,no,4.72,2.36,4.87,210,SOLO DEEP,4.72,210
1400,3,4,deep,medium,no,yes,5.35,2.67,6.97,240,SOLO DEEP,5.35,240
1400,3,4,deep,medium,yes,no,4.41,2.2,6.57,200,SOLO DEEP,4.41,200
1400,3,4,deep,medium,yes,yes,5.04,2.52,8.67,225,SOLO DEEP,5.04,225
1400,3,4,deep,high,no,no,5.44,2.72,12.06,245,SOLO DEEP,5.44,245
1400,3,4,deep,high,no,yes,6.07,3.03,14.16,275,,,
1400,3,4,deep,high,yes,no,5.13,2.56,13.76,230,SOLO DEEP,5.13,230
1400,3,4,deep,high,yes,yes,5.76,2.88,15.86,260,SOLO DEEP,5.76,260
1400,3,5,standard,low,no,no,2.78,1.39,1.87,125,SOLO STANDARD,2.78,125
1400,3,5,standard,low,no,yes,3.41,1.71,3.97,155,SOLO STANDARD,3.41,155
1400,3,5,standard,low,yes,no,2.47,1.24,3.57,110,SOLO STANDARD,2.47,110
1400,3,5,standard,low,yes,yes,3.1,1.55,5.67,140,SOLO STANDARD,3.1,140
1400,3,5,standard,medium,no,no,3.08,1.54,2.42,140,SOLO STANDARD,3.08,140
